semestre;cod_preferencia;1_semestre_fies;2_semestre_fies;3_semestre_fies;4_semestre_fies;5_semestre_fies;6_semestre_fies;7_semestre_fies;8_semestre_fies;9_semestre_fies;10_semestre_fies;11_semestre_fies;12_semestre_fies
1;120610;4614;4794;5128,56;3241,49;6302,57;5984,01;6425,64;7444,08;8040,02;8040,02;0;0
1;122012;6594;6354;6849,07;5384,07;7653,15;6530,99;8287,97;9024,71;9311,4;7685,15;0;0
1;120960;3954;3491,64;3849,18;3849,18;3849,18;3849,18;3849,18;3849,18;0;0;0;0
1;120395;7064,2;7064,2;7064,2;7064,2;7064,2;7064,2;7064,2;7064,2;7064,2;7064,2;0;0
1;121155;7605,46;7605,46;7605,46;7605,46;7605,46;7605,46;7605,46;7605,46;7605,46;7605,46;0;0
1;118902;6204,58;6204,58;6204,58;6204,58;6204,58;6204,58;6204,58;6204,58;6204,58;6204,58;0;0
1;121644;11389,18;11389,18;11389,18;11389,18;11389,18;11389,18;11389,18;11389,18;0;0;0;0
1;119004;2696,05;2696,05;2696,05;2696,05;2696,05;2696,05;2696,05;2696,05;0;0;0;0
1;118302;2992,5;2992,5;2992,5;2992,5;2992,5;2992,5;2992,5;2992,5;0;0;0;0
1;120300;6839,4;6839,4;6839,4;6839,4;6839,4;6839,4;6839,4;6839,4;6839,4;6839,4;0;0
1;121411;57600;57600;57600;57600;57600;57600;57600;57600;57600;57600;57600;57600
1;120303;5699,4;5699,4;5699,4;5699,4;5699,4;5699,4;5699,4;5699,4;0;0;0;0
1;121822;4319,4;4319,4;4319,4;4319,4;4319,4;4319,4;4319,4;4319,4;0;0;0;0
1;120780;4434,12;4794;4499,57;4192,2;6827,81;5511,24;6188,27;7064,01;8208,81;6512,45;0;0
1;120804;4554,24;5214;5128,56;3889,35;7484,27;6123,06;7586,28;8422,11;9090,54;7383,83;0;0
1;118178;8744,4;8744,4;8744,4;8744,4;8744,4;8744,4;8744,4;8744,4;8744,4;8744,4;0;0
1;118773;5759,62;5759,62;5759,62;5759,62;5759,62;5759,62;5759,62;5759,62;5759,62;5759,62;0;0
1;121210;4284;4284;4284;4284;4284;4284;4284;4284;0;0;0;0
1;119887;9294,92;9294,92;9294,92;9294,92;9294,92;9294,92;9294,92;9294,92;9294,92;9294,92;0;0
1;118465;3675,96;3675,96;3675,96;3675,96;3675,96;3675,96;3675,96;3675,96;0;0;0;0
1;121574;11880;13068;11880;13068;11880;11880;13068;14256;13068;11880;0;0
1;118757;2772;2772;2772;2772;2772;2772;2772;2772;0;0;0;0
1;121613;4831,6;5073,18;6442,66;7028,35;7321,2;7321,2;7614,05;0;0;0;0;0
1;118442;7884;7884;7884;7884;7884;7884;7884;7884;7884;7884;0;0
1;120070;7862,28;7862,28;7862,28;7862,28;7862,28;7862,28;7862,28;7862,28;7862,28;7862,28;0;0
1;121205;7656;7656;7656;7656;7656;7656;7656;7656;7656;7656;0;0
1;121757;8983,43;8983,43;8983,43;8983,43;8983,43;8983,43;8983,43;8983,43;0;0;0;0
1;122221;4662;4662;4662;4662;4662;4662;4662;4662;0;0;0;0
1;121103;5376;5376;5913,6;5913,6;6504,96;6504,96;7155,45;7155,45;7871;7871;0;0
1;120954;2321,5;2128,68;2075,47;2202,09;2320,81;2740,97;0;0;0;0;0;0
1;121081;7299,37;9171,11;9085,52;9171,11;8398,36;8398,36;9256,69;9256,69;8398,36;7432,73;0;0
1;118637;7905,85;7905,85;7905,85;7905,85;8500,93;8500,93;8500,93;8500,93;8500,93;8500,93;0;0
1;120579;5988;5988;6851,52;8130;8130;8130;8130;8130;8130;8130;0;0
1;119758;14448;14448;14448;14448;14448;14448;14448;14448;14448;14448;0;0
1;120556;3893,88;3804;4229,95;3241,49;8046,99;6299,19;9374,67;7666,61;8462,03;7536,83;0;0
1;119100;6760,98;6760,98;6760,98;6760,98;6760,98;6760,98;6760,98;6760,98;6760,98;6760,98;0;0
1;118184;6719,4;6719,4;6719,4;6719,4;6719,4;6719,4;6719,4;6719,4;6719,4;6719,4;0;0
1;121647;7676,28;7676,28;7676,28;7676,28;7676,28;7676,28;7676,28;7676,28;7676,28;0;0;0
1;121265;3504,18;3504,18;3504,18;3504,18;3504,18;3504,18;3504,18;3504,18;0;0;0;0
1;118326;4063,68;4063,68;4063,68;4063,68;4063,68;4063,68;4063,68;4063,68;0;0;0;0
1;122209;9453,01;9453,01;9453,01;9453,01;9453,01;9453,01;9453,01;9453,01;9453,01;9453,01;0;0
1;120239;5286;5286;5286;5286;5286;5286;5286;5286;5286;5286;0;0
1;118202;13137,6;12336;12706,6;11987,37;12706,6;11924,92;12586,75;11704,36;12586,75;12586,75;0;0
1;119657;9264;9264;9264;9264;9264;9264;9264;9264;9264;9264;0;0
1;119159;4902;4902;4902;4902;4902;4902;4902;4902;4902;4902;0;0
1;118191;6239,4;6239,4;6239,4;6239,4;6239,4;6239,4;6239,4;6239,4;6239,4;6239,4;0;0
1;120238;5759,4;5759,4;5759,4;5759,4;5759,4;5759,4;5759,4;5759,4;5759,4;5759,4;0;0
1;120953;2183,88;2293,02;2323,02;2990,94;3655,56;4320,24;4320,24;4320,24;0;0;0;0
1;120982;16428,48;17836,14;17836,14;17836,14;17836,14;17836,14;17836,14;17836,14;0;0;0;0
1;120547;4820,38;4820,38;4820,38;4820,38;4820,38;4820,38;4820,38;4820,38;0;0;0;0
1;119905;5034;5034;5034;5034;5034;5034;5034;5034;0;0;0;0
1;118697;15565,85;15565,85;15565,85;15565,85;15716,3;15716,3;16165,36;16165,36;16241,46;16936,92;0;0
1;121720;6486,93;6486,93;6486,93;6486,93;6486,93;6486,93;6486,93;6486,93;6486,93;6486,93;0;0
1;119483;4989,6;4989,6;4989,6;4989,6;4989,6;4989,6;4989,6;4989,6;4989,6;4989,6;0;0
1;119772;6198;6198;6198;6198;6198;6198;0;0;0;0;0;0
1;118588;15173,4;15173,4;15173,4;16690,74;16690,74;16690,74;16690,74;16690,74;16690,74;16690,74;0;0
1;120671;4348,26;4348,26;4348,26;4348,26;4348,26;4348,26;4348,26;4348,26;0;0;0;0
1;118356;15904,74;15904,74;15904,74;15904,74;15904,74;15904,74;15904,74;15904,74;15904,74;15904,74;0;0
1;121043;5832;5832;5832;5832;5832;5832;5832;5832;0;0;0;0
1;119533;15423;15423;15423;15423;15423;15423;15423;15423;0;0;0;0
1;122211;8734,11;8734,11;8734,11;8734,11;8734,11;8734,11;8734,11;8734,11;8734,11;8734,11;0;0
1;118475;4350;4350;4350;4350;4350;4350;4350;4350;0;0;0;0
1;121821;3853,2;3853,2;3853,2;3853,2;3853,2;3853,2;3853,2;3853,2;0;0;0;0
1;118654;7968,3;7968,3;7968,3;7968,3;7968,3;8765,1;8765,1;8765,1;8765,1;8765,1;0;0
1;120928;4602;4064,04;4480,2;4566,36;5310,84;0;0;0;0;0;0;0
1;119403;4389;5643;5643;5643;5643;5643;5643;2257,2;0;0;0;0
1;120392;9941,34;9941,34;9941,34;9941,34;9941,34;9941,34;9941,34;9941,34;9941,34;9941,34;0;0
1;120853;3984,3;3984,3;3984,3;3984,3;3984,3;0;0;0;0;0;0;0
1;120363;4500;4500;4500;4500;4500;4500;4500;4500;4500;4500;0;0
1;120642;10183,16;10183,16;10183,16;10183,16;10183,16;10183,16;10183,16;10183,16;10183,16;10183,16;0;0
1;120194;5099,4;5099,4;5099,4;5099,4;5099,4;5099,4;5099,4;5099,4;0;0;0;0
1;121195;3642,78;3642,78;3642,78;3642,78;0;0;0;0;0;0;0;0
1;120359;6242,4;6242,4;6242,4;6242,4;6242,4;6242,4;12024;12024;12024;12024;0;0
1;121039;5718;5718;5718;5718;5718;5718;5718;5718;5718;5718;0;0
1;118088;6659,4;6659,4;6659,4;6659,4;6659,4;6659,4;6659,4;6659,4;6659,4;6659,4;0;0
1;122050;8100;8100;8100;8100;8100;8100;8100;8100;8100;8100;0;0
1;121126;4554;4434;4743,65;4049,19;7100,28;5849,6;5849,6;5849,6;5849,6;5849,6;0;0
1;118857;1648,46;1648,46;1648,46;1648,46;1648,46;1648,46;0;0;0;0;0;0
1;121326;8952;8952;9489,12;9489,12;9963,6;10058,46;11312,34;11420,1;0;0;0;0
1;118407;6726,51;6726,51;6726,51;6726,51;6726,51;6726,51;6726,51;6726,51;6726,51;6726,51;0;0
1;120533;5095,44;4450,03;4193,33;4762,92;5316,39;5599,39;5280,27;5371,19;5165,41;6392,75;0;0
1;121014;3834,12;3984;4936,03;4936,03;0;0;0;0;0;0;0;0
1;118258;3468,31;3468,31;3468,31;3468,31;3468,31;3468,31;3468,31;3468,31;3468,31;3468,31;0;0
1;122222;3687,07;3687,07;3687,07;3687,07;3687,07;3687,07;3687,07;3687,07;0;0;0;0
1;120933;4410;4410;4410;4410;4410;4410;4410;4410;4410;4410;0;0
1;118680;2448;2448;2688;2688;2958;2958;3252;3252;0;0;0;0
1;119482;10734;11934;12189,98;11396,16;15531,3;12936,78;17190,99;15880,14;18721,08;15008,72;0;0
1;119966;8709,54;8709,54;8709,54;8709,54;8709,54;8709,54;8709,54;8709,54;8709,54;8709,54;0;0
1;121595;9650,08;10527,36;10527,36;10527,36;10527,36;12720,56;11404,64;11843,28;0;0;0;0
1;119747;5334;5274;5642,3;4635,05;7020,05;4486,86;7275,02;7275,02;7275,02;7275,02;0;0
1;120171;4979,4;4979,4;4979,4;4979,4;4979,4;4979,4;4979,4;4979,4;0;0;0;0
1;121318;7499,4;7499,4;7499,4;7499,4;7499,4;7499,4;7499,4;7499,4;7499,4;7499,4;0;0
1;121387;9701,4;9701,4;9701,4;9701,4;9701,4;9701,4;9701,4;9701,4;10671,54;11641,68;0;0
1;117951;4432;4432;4432;4432;4432;4432;4432;4432;4432;4432;0;0
1;120843;51056,1;51056,1;51056,1;51056,1;51056,1;51056,1;51056,1;51056,1;51056,1;51056,1;51056;51056
1;120616;8440,08;8440,08;8440,08;8070,24;8070,24;6140,4;6140,4;6140,4;6140,4;6140,4;0;0
1;119878;5616;5616;5616;5616;5616;5616;5616;5616;5616;5616;0;0
1;118438;3724,27;3724,27;3724,27;3724,27;3724,27;3724,27;3724,27;3724,27;0;0;0;0
1;121957;57594;57594;60461,14;59322,06;64688,04;62053,56;30224,97;66665,43;69903,5;41849,55;47045;42485
1;119405;5994;5994;6412,56;4840,2;6907,46;6734,93;7354,17;10155,69;11289,69;9061,79;0;0
1;119689;5819,4;5819,4;5819,4;5819,4;5819,4;5819,4;5819,4;5819,4;5819,4;5819,4;0;0
1;121989;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;0;0
1;118568;4499,4;4499,4;4499,4;4499,4;4499,4;4499,4;4499,4;4499,4;0;0;0;0
1;119389;3533,4;3533,4;3533,4;3533,4;3533,4;3533,4;3533,4;3533,4;0;0;0;0
1;118417;9900;9900;9900;9900;9900;9900;9900;9900;9900;9900;0;0
1;118532;4669,82;4669,82;4669,82;4669,82;4669,82;4669,82;0;0;0;0;0;0
1;122145;2994;2994;2994;2994;3094;3094;4040;4040;0;0;0;0
1;118487;6765;6765;6931;6958,68;8231,73;8231,73;9255,66;8605,36;10009,86;10009,86;0;0
1;120970;26646;26646;26646;26646;26646;26646;26646;26646;0;0;0;0
1;121268;8187;8187;8187;8187;8187;8187;8187;8187;8187;8187;0;0
1;121088;6300;6300;6300;6300;6300;6300;6300;6300;6300;6300;0;0
1;120769;4860;4860;4860;4860;4860;4860;4860;4860;0;0;0;0
1;120311;4619,4;4619,4;4619,4;4619,4;4619,4;4619,4;4619,4;4619,4;0;0;0;0
1;121534;11490;11490;11490;11490;11490;11490;11490;11490;11490;11490;0;0
1;118075;8442,63;8442,63;8442,63;8442,63;8442,63;8442,63;8442,63;8442,63;0;0;0;0
1;121470;6612,6;6612,6;6612,6;6612,6;6612,6;6612,6;6612,6;6612,6;0;0;0;0
1;121709;13335,79;13335,79;13335,79;13335,79;13335,79;13335,79;13335,79;13335,79;13335,79;13335,79;0;0
1;119409;8981,68;8981,68;8981,68;8981,68;8981,68;8981,68;8981,68;8981,68;8981,68;8981,68;0;0
1;122195;7928,7;7928,7;7928,7;7928,7;7928,7;7928,7;7928,7;7928,7;7928,7;7928,7;0;0
1;121753;10173,96;10173,96;8478,3;8478,3;10173,96;10173,96;11021,79;9326,13;5934,81;4239,15;0;0
1;118591;12420;12420;12420;12420;0;0;0;0;0;0;0;0
1;120383;4509;4855,2;4855,2;4855,2;4855,2;4855,2;4855,2;5548,8;5548,8;5548,8;0;0
1;118627;5700;5700;5700;5700;5700;5700;5700;5700;5700;5700;0;0
1;118963;4218;4218;4218;4218;4218;4218;4218;4218;4218;4218;0;0
1;121062;6469,5;6469,5;6469,5;6469,5;6469,5;6469,5;6469,5;6469,5;6469,5;6469,5;0;0
1;119950;4483,81;4631,16;4631,16;5403,02;5145,73;5721,87;5449,39;5721,87;0;0;0;0
1;118440;4139,4;4139,4;4139,4;4139,4;4139,4;4139,4;4139,4;4139,4;0;0;0;0
1;118093;3813,97;3813,97;3813,97;3813,97;3813,97;3813,97;3813,97;3813,97;0;0;0;0
1;121244;2340;2340;2700;2700;3300;3300;3420;3420;0;0;0;0
1;121174;5159,98;5159,98;5159,98;5159,98;5159,98;5159,98;5159,98;5159,98;5159,98;5159,98;0;0
1;119742;9600;9600;9600;9600;9600;9600;9600;9600;0;0;0;0
1;120054;4494;4494;4494;4494;4494;4494;4494;4494;4494;4494;0;0
1;120216;4468,8;4468,8;4468,8;4468,8;4468,8;4468,8;4468,8;4468,8;0;0;0;0
1;118210;3145,64;3145,64;3145,64;3145,64;3145,64;3145,64;3145,64;3145,64;0;0;0;0
1;121884;5557,5;5557,5;5557,5;5557,5;5557,5;5557,5;5557,5;5557,5;5557,5;5557,5;0;0
1;122113;9234;9174;9171,94;9894,47;12534,75;7156,71;7893,72;7893,72;7893,72;7893,72;0;0
1;119561;25503,6;25503,6;25503,6;25503,6;25503,6;25503,6;25503,6;25503,6;25503,6;25503,6;0;0
1;120884;5905,2;5905,2;5905,2;5905,2;5905,2;5905,2;5905,2;5905,2;0;0;0;0
1;119868;8394,98;8394,98;8394,98;8394,98;8394,98;8394,98;8394,98;8394,98;8394,98;8394,98;0;0
1;120593;4674;4614;4936,03;4444,74;5964,93;6187,95;6969,06;6387,3;6852,96;5103,32;0;0
1;121912;9956,25;9956,25;9956,25;9956,25;9956,25;9956,25;9956,25;9956,25;9956,25;9956,25;0;0
1;118522;1035;1035;1035;1035;0;0;0;0;0;0;0;0
1;121580;4177,94;4177,79;4177,79;4177,79;4177,79;4177,79;0;0;0;0;0;0
1;120917;9599,16;9599,17;10703,21;10505,09;11713,32;10748,14;11984,33;11984,33;0;0;0;0
1;120461;3059,77;3059,77;3059,77;3059,77;3059,77;3059,77;3325,01;3325,01;0;0;0;0
1;119187;6060;6060;6060;6060;6060;6060;0;0;0;0;0;0
1;119282;2520;2520;2520;2520;2520;2520;2520;2520;0;0;0;0
1;122038;6510;6510;6510;6510;6510;6510;6510;6510;6510;6510;0;0
1;120737;6030;9971,28;9971,28;9971,28;9971,28;9971,28;9971,28;9971,28;9971,28;9971,28;0;0
1;121673;13541,61;14670,08;13541,61;13541,61;13541,61;13541,61;13541,61;14670,08;13541,61;14670,08;0;0
1;117976;1693,76;1693,76;1693,76;1693,76;1693,76;1693,76;1693,76;1693,76;0;0;0;0
1;119947;13626,54;13626,54;13626,54;13626,54;13626,54;13626,54;13626,54;13626,54;13626,54;13626,54;0;0
1;118369;2247,48;2247,48;2247,48;2247,48;2247,48;2247,48;2247,48;2247,48;0;0;0;0
1;121749;7139,4;7139,4;7139,4;7139,4;7139,4;7139,4;7139,4;7139,4;7139,4;7139,4;0;0
1;120831;4254,24;4398;5192,78;3889,35;5771,7;4143,87;4143,87;4143,87;0;0;0;0
1;118559;3737,76;3737,76;3737,76;3737,76;3737,76;3737,76;3737,76;3737,76;0;0;0;0
1;121051;53577,18;53577,18;53577,18;53577,18;53577,18;53577,18;53577,18;53577,18;53577,18;53577,18;53577;53577
1;120119;5394;5394;5394;5394;5394;5394;5394;5394;5394;5394;0;0
1;121301;2997,78;2997,78;2997,78;2997,78;2224,98;0;0;0;0;0;0;0
1;120969;3233,6;3233,56;3605,46;3935,1;0;0;0;0;0;0;0;0
1;119927;5586,35;5586,35;5586,35;5397,44;5586,35;5286,6;5286,6;7048,8;7048,8;7048,8;0;0
1;120832;2095,62;3338,04;1669,02;3106,74;3577,68;3989,1;3423,06;3989,1;0;0;0;0
1;120789;5997,6;5997,6;6140,4;6140,4;6140,4;6140,4;6140,4;6140,4;6140,4;6140,4;0;0
1;119158;7944;7944;7944;7944;7944;7944;7944;7944;7944;7944;0;0
1;122213;3022,92;2638,82;2603,46;2786,15;3013,11;5805,51;0;0;0;0;0;0
1;118938;16706,17;16706,17;16706,17;16706,17;16706,17;16706,17;16706,17;16706,17;16706,17;16706,17;0;0
1;119795;5829,54;5829,54;5829,54;5829,54;5829,54;5829,54;5829,54;5829,54;0;0;0;0
1;121774;4111,6;4111,6;4111,6;4111,6;4111,6;4466,97;4466,97;10602,63;0;0;0;0
1;118193;4412,82;4412,82;4633,46;4633,46;4865,13;4865,13;5108,38;5108,38;0;0;0;0
1;118251;10694,88;10694,88;10694,88;10694,88;10694,88;10694,88;10694,88;10694,88;10694,88;10694,88;0;0
1;119919;6720;6720;6720;6720;0;0;0;0;0;0;0;0
1;120611;2765,07;2765,07;2765,07;2765,07;2765,07;2765,07;0;0;0;0;0;0
1;118580;5298;5298;5298;5298;5298;5298;5298;5298;0;0;0;0
1;121604;4419,86;4419,69;4419,69;4419,69;4419,69;4419,69;4419,69;4419,69;0;0;0;0
1;119640;2737;2737;3519;3519;4301;4301;5083;5083;0;0;0;0
1;120138;6299,4;6299,4;6299,4;6299,4;6299,4;6299,4;6299,4;6299,4;6299,4;6299,4;0;0
1;120481;8324,52;8324,52;8324,52;8324,52;8324,52;8324,52;8324,52;8324,52;8324,52;8324,52;0;0
1;122218;4900,5;4900,5;4900,5;4900,5;4900,5;4900,5;0;0;0;0;0;0
1;118605;1819,26;1983;2161,47;2161,47;2356;2356;2568,04;2568,04;0;0;0;0
1;122014;7200;7200;7200;7200;7200;7200;7200;7200;7200;7200;0;0
1;122116;6892,78;6892,78;6892,78;6892,78;6892,78;10505,01;10505,01;10505,01;10505,01;12255,84;0;0
1;120758;7260;7260;7260;7260;7260;7260;7260;7260;7260;7260;0;0
1;120391;6890,4;6890,4;6890,4;6890,4;6890,4;6890,4;16716;16716;16716;16716;0;0
1;122031;4745,25;4745,25;4745,25;4389;4745,25;4745,25;5101,5;5101,5;5457,75;5814;0;0
1;119467;7335,95;7335,95;7335,95;7335,95;7335,95;7335,95;7335,95;7335,95;7335,95;7335,95;0;0
1;120417;9135,41;9135,41;9135,41;9135,41;9135,41;9135,41;9135,41;9135,41;9135,41;9135,41;0;0
1;119161;2337;2337;2337;2337;2337;2337;2337;2337;0;0;0;0
1;120033;3594;3594;3594;3594;3594;3594;3594;3594;3594;3594;0;0
1;122009;5454;5394;5770,7;4691,88;6668,33;6187,95;6889,91;8649,23;9659,57;7796,39;0;0
1;120233;48310,08;48310,08;48310,08;48310,08;48310,08;48310,08;48310,08;48310,08;48310,08;48310,08;48310;48310
1;120234;9063;9063;9063;9063;9063;9063;9063;9063;9063;9063;0;0
1;122260;4487,56;4487,56;4978,45;4978,45;5385,07;0;0;0;0;0;0;0
1;120944;5922;5227,92;4900,86;4923,66;5726,34;6281,16;7309,68;7657,38;8328,72;7965,6;0;0
1;117980;3355;3355;3355;3630;3630;3642,22;3642,22;3642,22;0;0;0;0
1;120325;3576;3576;3576;3576;3576;0;0;0;0;0;0;0
1;119090;2916,17;2916,17;2916,17;2916,17;2916,17;2916,17;2916,17;2916,17;0;0;0;0
1;121212;7114,5;7114,5;7114,5;7114,5;8370;8370;8370;8370;0;0;0;0
1;118434;6966;6966;6966;6966;6966;6966;6966;6966;0;0;0;0
1;119753;6168,02;6168,02;6168,02;6168,02;6168,02;6168,02;6168,02;6168,02;0;0;0;0
1;117904;8961,4;8961,4;8961,4;8961,4;8961,4;8961,4;8961,4;8961,4;8961,4;8961,4;0;0
1;118793;2686,67;2686,67;2686,67;2686,67;2686,67;2686,67;2686,67;2686,67;0;0;0;0
1;120273;11388;11388;11388;11388;11388;11388;11388;11388;0;0;0;0
1;119103;4306,31;4306,31;4306,31;4306,31;4306,31;4306,31;4306,31;4306,31;4306,31;4306,31;0;0
1;121343;8625,5;10783,86;10836,49;9911,02;9858,38;11313,11;11022,16;8927,36;0;0;0;0
1;120536;3010,14;2629,7;2497,21;2665,53;3193,81;3810,71;4105,64;4026,54;0;0;0;0
1;118995;8604,04;8604,04;8604,04;8604,04;8604,04;8604,04;8604,04;8604,04;8604,04;8604,04;0;0
1;119821;2359,38;3826,02;3696,66;3826,02;3696,66;3826,02;3696,66;3826,02;0;0;0;0
1;120130;4600,92;4717,8;4717,8;4600,92;4717,8;4828,2;4790,46;4828,2;0;0;0;0
1;117973;2690,94;2690,94;2690,94;2690,94;2690,94;2690,94;2690,94;2690,94;2690,94;2690,94;0;0
1;119936;6390;6390;6390;6390;6390;6390;6390;6390;6390;6390;0;0
1;119741;9396;9396;9396;9396;9396;9396;9396;9396;0;0;0;0
1;118901;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0
1;117861;5231,31;5231,31;5231,31;5231,31;5231,31;0;0;0;0;0;0;0
1;120174;5090,1;5090,1;5090,1;5090,1;5090,1;5090,1;5090,1;5090,1;5090,1;5090,1;0;0
1;120868;1017;1017;1017;1017;1017;1017;1017;1017;0;0;0;0
1;118574;10674;10674;10674;11860;11860;11860;11860;11860;13046;11860;0;0
1;120580;4585,66;4585,66;4585,66;4585,66;4585,66;4585,66;4585,66;4585,66;0;0;0;0
1;119557;5188,02;5188,02;5188,02;5188,02;5188,02;5188,02;5188,02;5188,02;0;0;0;0
1;120312;4676,4;4676,4;4676,4;4676,4;4676,4;4676,4;4676,4;4676,4;0;0;0;0
1;118571;7940,1;7940,1;7940,1;7940,1;7940,1;7940,1;7940,1;7940,1;7940,1;7940,1;0;0
1;121427;9414;9414;9414;9414;9414;9414;9414;9414;9414;9414;0;0
1;121458;8413;8413;8413;8413;8413;8413;8413;8413;8413;8413;0;0
1;121494;3456;3456;3456;3456;0;0;0;0;0;0;0;0
1;120637;6174;6174;6174;6174;6174;6174;6174;0;0;0;0;0
1;118854;6638,14;6638,14;6638,14;6733,41;0;0;0;0;0;0;0;0
1;121784;10297,89;10297,89;10297,89;10297,89;14176,46;14176,46;14176,46;14176,46;14176,46;14176,46;0;0
1;120692;3634,2;3634,2;3634,2;3634,2;3634,2;3634,2;9252;9252;0;0;0;0
1;121303;6294;6294;6294;6294;6294;0;0;0;0;0;0;0
1;119892;4302,48;4302,48;4302,48;4302,48;4302,48;4302,48;4302,48;4302,48;0;0;0;0
1;121381;6241,5;6641,35;6015,26;6719,04;6797,87;7814,7;7434,74;7892,4;0;0;0;0
1;119361;4656;4656;4656;4656;4656;0;0;0;0;0;0;0
1;122053;2764,2;2764,2;2764,2;2764,2;2764,2;2764,2;2764,2;2764,2;0;0;0;0
1;120113;5394;5394;5394;5394;5394;5394;5394;5394;5394;5394;0;0
1;121658;10707,84;10707,84;11377,08;13384,8;13384,8;12715,56;13384,8;14388,66;14388,66;14388,66;0;0
1;120378;57000;57000;57000;57000;57000;57000;57000;57000;57000;57000;57000;57000
1;121512;3817,8;3817,8;3817,8;3817,8;3817,8;0;0;0;0;0;0;0
1;119209;7296;7296;7296;7296;7296;7296;7296;7296;7296;7296;0;0
1;120698;6300;6300;6300;6300;6300;6300;6300;6300;6300;6300;0;0
1;118355;5148,06;5274;5128,9;4197,51;7960,14;7960,14;7960,14;7960,14;0;0;0;0
1;120991;2515;2946;4290;4290;4902;4902;6120;6120;7344;7344;0;0
1;120389;6564,47;6564,47;6564,47;6564,47;6564,47;6564,47;6564,47;6564,47;0;0;0;0
1;121358;10200;9900;10200;9900;10200;9900;10200;9900;0;0;0;0
1;118236;3894,91;2862,73;2862,73;3005,87;3199,52;3744,33;3566,03;3744,33;0;0;0;0
1;120962;1788,01;1788,01;1788,01;1788,01;1788,01;1788,01;1788,01;1788,01;0;0;0;0
1;121113;6436,38;6436,38;6436,38;6436,38;6436,38;6436,38;6436,38;6436,38;0;0;0;0
1;119289;7080;7080;7080;7080;7080;7080;7080;7080;0;0;0;0
1;119357;4520,34;4520,34;4746,36;4746,36;4983,67;4983,67;5232,86;5232,86;0;0;0;0
1;119841;8380,8;8380,8;8380,8;8380,9;8380,9;8380,9;8380,9;8380,9;8380,9;8380,9;0;0
1;118174;3894;4194;4531,82;3489,71;5830,34;3755,43;5830,34;3755,43;0;0;0;0
1;122058;3464,91;3464,91;3464,91;3464,91;3464,91;0;0;0;0;0;0;0
1;121911;7855,41;7855,41;7855,41;7855,41;7855,41;7855,41;7855,41;7855,41;0;0;0;0
1;122235;9153;9153;9153;9153;9153;9153;9153;9153;9153;9153;0;0
1;120447;6467,61;6467,61;6467,61;6467,61;6467,61;6467,61;6467,61;6467,61;6467,61;6467,61;0;0
1;119955;4452;4452;4452;4452;0;0;0;0;0;0;0;0
1;119696;4194;4194;4486,7;3455,91;5191,16;0;0;0;0;0;0;0
1;119139;18786;18786;18786;18786;18786;18786;18786;18786;18786;18786;0;0
1;118862;5940;5940;5940;5940;5940;5940;5940;5940;5940;5940;0;0
1;120420;6114,48;4960,74;4713,98;5181,41;5900,96;6526,02;7458,36;8528,61;8781,26;9458,13;0;0
1;120627;2994,06;2994,06;2994,06;2994,06;2994,06;2994,06;2994,06;0;0;0;0;0
1;117993;5644,8;5644,8;5644,8;5644,8;5644,8;5644,8;5644,8;5644,8;0;0;0;0
1;119849;7831,74;7831,74;7831,74;7831,74;7831,74;7831,74;7831,74;7831,74;7831,74;7831,74;0;0
1;121828;5341,92;4800,49;4800,49;5040,52;6172,07;8102,28;7716,45;8102,28;7716,45;8102,3;0;0
1;119208;4560;4560;4560;4560;4560;4560;4560;4560;4560;4560;0;0
1;120748;4732,92;4134,47;3738,45;4367,9;4952,28;5433,87;5606,72;5477,33;5564,05;7258,74;0;0
1;117935;9311,22;9311,22;9311,22;9311,22;9311,22;9311,22;9311,22;9311,22;9311,22;0;0;0
1;119781;8904;8904;8904;8904;8904;8904;8904;8904;8904;8904;0;0
1;121707;7770,75;7770,75;9324,9;7770,75;7770,75;7770,75;9324,9;6216,6;7770,75;10101,97;0;0
1;120615;4674;4614;5770,7;4395,24;6246,27;6391,94;7744,55;8649,23;9580,46;7763,94;0;0
1;119780;6594;7794;9365,28;7020,54;9847,71;6600,51;11622,11;8797,59;0;0;0;0
1;120614;6540;6744;6744;6744;6744;8988;8988;8988;8988;12726;0;0
1;120180;8630,58;9191,57;9789,02;10425,31;11102,95;11824,64;12593,24;13411,81;14283,57;15212,01;0;0
1;120729;4146,54;4146,54;4146,54;4146,54;4146,54;4146,54;4146,54;4146,54;0;0;0;0
1;121211;2622;2622;2622;2622;2622;0;0;0;0;0;0;0
1;121564;3753;3753;3753;3753;3753;3753;3753;3753;0;0;0;0
1;121597;6606,64;6606,64;6606,64;6606,64;6606,64;6606,64;6606,64;6606,64;0;0;0;0
1;118553;3003,9;3003,9;3003,9;3003,9;3003,9;3003,9;3003,9;3003,9;0;0;0;0
1;121485;5288;5288;5288;5288;5288;5288;5288;0;0;0;0;0
1;120042;4657,24;4657,24;4657,24;4657,24;4657,24;4657,24;4657,24;4657,24;0;0;0;0
1;120858;7660,8;7660,8;7660,8;7660,8;7660,8;7660,8;7660,8;7660,8;7660,8;7660,8;0;0
1;120898;10810,8;10810,8;10810,8;21621,6;0;0;0;0;0;0;0;0
1;121222;4692;4692;4692;4692;4692;4692;0;0;0;0;0;0
